Region,Crop,Year,Month,Temperature_C,Rainfall_mm,Humidity_percent,CO2_ppm,Avg_pH,Avg_Nitrogen_ppm,Avg_Phosphorus_ppm,Avg_Organic_Matter_Percent,Yield_kg_per_ha,GDD,Cumulative_Rainfall,Days_Into_Season,pH_Temperature_Interaction,Nitrogen_Rainfall_Interaction,Is_Rainy_Season,Is_Peak_Growing,Heat_Stress,Cold_Stress,Rainfall_Anomaly,Drought_Risk,Flood_Risk,Yield_Lag_1,Yield_Lag_2,Yield_Lag_3,Yield_MA_3yr,Temp_MA_3yr,Rain_MA_3yr,Yield_YoY_Change,Temp_YoY_Change,Rain_YoY_Change,Yield_Volatility_3yr
North Central,Cassava,2000,1,26.33638888888889,343.24375,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,0.0,0.0,343.24375,0,164.16349074074074,31132.208124999997,0,0,0,0,0.7438012348523381,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,2,27.434465100242207,259.48646187317667,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,0.0,0.0,602.7302118731766,0,171.00816579150975,23535.422091897126,0,0,0,0,0.7438012348312608,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,3,27.83638888888889,228.82916666666665,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,0.0,0.0,831.5593785398432,0,173.51349074074076,20754.805416666666,0,0,0,0,0.7438012348196876,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,4,27.434465100242207,259.4864618731767,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,2.1208358854658127,17.434465100242207,1091.04584041302,0,171.00816579150975,23535.42209189713,1,0,0,0,0.7438012348312608,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,5,26.33638888888889,343.24375,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,2.1208358854658127,16.33638888888889,1434.28959041302,30,164.16349074074074,31132.208124999997,1,1,0,0,0.7438012348523381,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,6,24.83638888888889,457.6583333333333,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,2.1208358854658127,14.83638888888889,1891.9479237463534,60,154.81349074074075,41509.61083333333,1,1,0,0,0.7438012348686626,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,7,23.33638888888889,572.0729166666666,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,2.1208358854658127,13.33638888888889,2464.02084041302,90,145.46349074074075,51887.01354166667,1,1,0,0,0.7438012348784577,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,8,22.238312677535575,655.8302047934899,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,2.1208358854658127,12.238312677535575,3119.8510452065098,120,138.61881568997174,59483.79957476953,1,0,0,0,0.7438012348834617,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,9,21.83638888888889,686.4875,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,2.1208358854658127,11.83638888888889,3806.3385452065095,150,136.11349074074076,62264.416249999995,1,0,0,0,0.743801234884988,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
North Central,Cassava,2000,10,22.238312677535575,655.8302047934899,63.849999999999994,369.70666666666665,6.233333333333333,90.7,1.6333333333333335,0.14666666666666664,0.0,0.0,4462.16875,180,138.61881568997174,59483.79957476953,0,0,0,0,0.7438012348834616,0,1,0.0,0.0,0.0,12.725015312794877,24.83638888888889,5491.9,0.0,0.0,0.0,0.0
